"Timestamp","Actual_ZMPX","Actual_ZMPY","Trajectory_ZMPX","Trajectory_ZMPY","Reference_ZMPX","Reference_ZMPY","MultiBody_ZMPX","MultiBody_ZMPY","CoP_ZMPX","CoP_ZMPY","LinearMomentumX","LinearMomentumY","LinearMomentumZ","AngularMomentumX","AngularMomentumY","AngularMomentumZ"
8.007,-5.09142,902.231,90.585,822.572,90.9765,824.399,-12.7914,922.591,-7.64128,928.417,-11.7728,5.24979,-0.928055,-2.56051,-11.9766,9.00067
8.008,-11.2626,898.789,90.6152,822.6,91.0062,824.427,-11.867,919.975,-7.64127,928.417,-11.7541,5.1454,-0.93627,-2.46341,-11.9602,8.98476
8.009,-14.1085,896.21,90.645,822.628,91.0355,824.456,-13.4195,924.468,-7.64131,928.417,-11.7332,5.04317,-0.948116,-2.36659,-11.9429,8.9663
8.01,-16.1614,895.124,90.6749,822.656,91.0648,824.484,-14.9148,927.154,-7.64134,928.417,-11.7108,4.94188,-0.960787,-2.26873,-11.9247,8.94675
8.011,-16.4209,891.957,90.7047,822.685,91.0941,824.512,-15.4668,927.99,-7.64136,928.417,-11.6884,4.84325,-0.977556,-2.17414,-11.9063,8.9271
8.012,-15.7947,889.813,90.7345,822.713,91.1234,824.54,-15.5638,927.785,-7.64138,928.417,-11.6665,4.74642,-0.997369,-2.08256,-11.888,8.90813
8.013,-14.9867,888.813,90.7644,822.741,91.1528,824.569,-15.4909,926.972,-7.64139,928.417,-11.6455,4.65046,-1.01858,-1.99288,-11.8699,8.88997
8.014,-12.5252,888.519,90.7945,822.769,91.1823,824.597,-14.8553,925.655,-7.64139,928.417,-11.6266,4.5548,-1.04129,-1.90554,-11.8524,8.87383
8.015,-10.1641,890.976,90.8773,822.832,91.2148,824.617,-14.1285,924.331,-7.64141,928.417,-11.6097,4.45717,-1.06276,-1.81799,-11.8354,8.85995
8.016,-8.25992,895.478,90.9075,822.861,91.2444,824.646,-13.6538,923.29,-7.64144,928.417,-11.5946,4.35591,-1.08046,-1.72771,-11.8188,8.84813
8.017,-5.05895,899.304,90.9376,822.889,91.274,824.674,-12.5592,922.181,-7.64147,928.417,-11.5822,4.25157,-1.09743,-1.63757,-11.8031,8.83891
8.018,9.87272,892.331,90.9677,822.918,91.3036,824.703,-5.74673,918.921,-7.64151,928.417,-11.5822,4.15298,-1.11375,-1.54911,-11.7922,8.83978
8.019,17.7948,888.346,90.9978,822.946,91.3332,824.731,-2.68779,922.04,-7.64155,928.417,-11.5888,4.0577,-1.12703,-1.45574,-11.7835,8.84521
8.02,22.0476,884.316,91.028,822.975,91.3628,824.76,-1.57992,923.224,-7.64157,928.417,-11.599,3.96576,-1.1372,-1.35873,-11.7756,8.8532
8.021,23.9995,881.164,91.0584,823.004,91.3927,824.789,-1.58085,923.193,-7.64159,928.417,-11.6109,3.87644,-1.14518,-1.25975,-11.7679,8.86247
8.022,24.1651,878.619,91.0891,823.033,91.4229,824.818,-2.31625,922.417,-7.64159,928.417,-11.6231,3.78925,-1.15232,-1.16058,-11.7598,8.87177
8.023,22.9661,879.6,91.1202,823.062,91.4534,824.848,-3.55894,921.348,-7.6416,928.417,-11.6344,3.7013,-1.15704,-1.05996,-11.7509,8.88074
8.024,20.84,881.247,91.1514,823.092,91.4841,824.878,-4.8717,920.222,-7.6416,928.417,-11.6442,3.61204,-1.16143,-0.959859,-11.7412,8.88867
8.025,16.4239,886.028,91.2207,823.197,91.5036,824.941,-7.02992,919.559,-7.6416,928.417,-11.6504,3.51891,-1.16319,-0.857833,-11.73,8.89431
8.026,10.7455,891.059,91.2522,823.227,91.5345,824.971,-9.23224,919.046,-7.64159,928.417,-11.6522,3.42169,-1.16483,-0.756098,-11.7175,8.89638
8.027,4.02149,897.846,91.2837,823.257,91.5654,825.001,-11.5949,918.905,-7.64157,928.417,-11.6485,3.31896,-1.16681,-0.654808,-11.7034,8.89426
